"Product","Blackbox flight data recorder by Nicholas Sherlock"
17792,23020572,-12,0,-19,10000,1451,2442,-27,-69,26,-19,-83,26,-70,-94,-2894,-94,5338,-1090,910,757,871,742,-6165,-485,-795,5213,-19,12,7,-6167,-482,-724,5221,54,-70,0,19,0,-6,0,0,-1300,0,0,10,66,-22,-31,2458,1873,2302,1818,0,0,0,0,2503,1979,2354,1851,0,0,0,0,1474,1252,1391,1225,0,0,0,0,1453,1246,1381,1206,0,0,0,0,-8,-9,-10,-7,0,0,0,0,1369,1485,-1516,22975912,1367,1545,-1527,1415,884,-1500,29,-145,70,34,-163,98,5,-60,2,-77,266,-290,-6099,-452,-742,5300,1369,1485,-1516,29,-145,70,-6165,-485,-795,5213,58,24,39,-117,-97,-1611,-3226,-4234,19575,0,8705,7,0,1,1,-0.03588087320676808,-0.2269139881813037,-1.407959719219965,0,0,0,"","","",NaN,NaN,NaN,NaN
17796,23022588,-12,0,-19,10000,1451,2442,11,-92,29,28,-121,30,-53,178,-2862,-412,-2609,1573,910,759,866,740,-6166,-485,-795,5212,-13,10,9,-6168,-480,-722,5220,54,-72,0,10,5,-7,0,0,-1298,0,0,10,40,-10,-30,2456,1882,2283,1811,0,0,0,0,2500,1973,2350,1849,0,0,0,0,1472,1251,1389,1224,0,0,0,0,1448,1254,1372,1213,0,0,0,0,-9,-8,-9,-7,0,0,0,0,1369,1482,-1514,22975912,1367,1545,-1527,1415,884,-1500,29,-145,69,34,-163,98,5,-60,2,-77,265,-288,-6099,-452,-742,5300,1369,1482,-1514,29,-145,69,-6166,-485,-795,5212,58,24,39,-117,-97,-1611,-3226,-4234,19575,0,8705,7,0,1,1,-0.03584112117413682,-0.22692362290660115,-1.407635223905551,0,0,0,"","","",NaN,NaN,NaN,NaN
17800,23024604,-12,0,-19,10000,1451,2442,13,-138,35,-1,-171,29,-91,-4,-2903,-810,1333,-5915,909,765,861,746,-6166,-484,-793,5212,-7,0,11,-6169,-480,-720,5220,55,-72,0,10,15,-8,0,0,-1296,0,0,9,28,27,-35,2452,1904,2264,1833,0,0,0,0,2497,1968,2345,1848,0,0,0,0,1471,1249,1387,1222,0,0,0,0,1457,1243,1381,1210,0,0,0,0,-8,-7,-9,-7,0,0,0,0,1370,1479,-1513,22975912,1367,1545,-1527,1415,884,-1500,29,-144,68,34,-163,98,5,-60,2,-76,264,-286,-6099,-452,-742,5300,1370,1479,-1513,29,-144,68,-6166,-484,-793,5212,58,24,39,-117,-97,-1611,-3226,-4234,19575,0,8705,7,0,1,1,-0.035704278395558724,-0.22637843818868833,-1.4075467461714695,0,0,0,"","","",NaN,NaN,NaN,NaN
17804,23026619,-12,0,-19,10000,1451,2442,-24,-81,17,-57,-22,8,-95,15,-2975,1216,-970,991,903,759,864,738,-6167,-483,-792,5211,-9,0,9,-6169,-478,-719,5219,54,-73,0,18,2,-4,0,0,-1294,0,0,10,47,4,-22,2430,1881,2275,1804,0,0,0,0,2493,1963,2340,1845,0,0,0,0,1469,1248,1385,1221,0,0,0,0,1444,1246,1372,1210,0,0,0,0,-9,-7,-8,-7,0,0,0,0,1371,1476,-1512,23023540,1384,1465,-1484,1415,884,-1500,28,-143,67,32,-147,74,5,-59,2,-76,262,-284,-6102,-443,-721,5301,1371,1476,-1512,28,-143,67,-6167,-483,-792,5211,58,24,39,-117,-97,-1611,-3226,-4234,19575,0,8705,7,0,1,1,-0.03569147850014547,-0.22603448909853685,-1.4071802274886465,0,0,0,"","","",NaN,NaN,NaN,NaN
17808,23028634,-12,0,-19,10000,1451,2442,-33,-90,-5,-5,-89,-37,-18,-65,-2826,-1437,609,-6492,903,766,873,741,-6169,-481,-791,5208,-15,2,5,-6170,-477,-716,5219,56,-74,0,21,4,1,0,0,-1291,0,0,8,63,2,-4,2429,1905,2313,1813,0,0,0,0,2489,1958,2337,1843,0,0,0,0,1467,1247,1384,1220,0,0,0,0,1462,1236,1376,1213,0,0,0,0,-9,-6,-8,-6,0,0,0,0,1373,1471,-1505,23023540,1384,1465,-1484,1415,884,-1500,28,-143,67,32,-147,74,4,-59,1,-75,261,-282,-6102,-443,-721,5301,1373,1471,-1505,28,-143,67,-6169,-481,-791,5208,58,24,38,-124,-101,-1652,-3226,-4234,19575,0,8705,7,0,1,1,-0.035805196601372935,-0.22552340169041304,-1.4061429708834416,0,0,0,"","","",NaN,NaN,NaN,NaN
17812,23030651,-12,0,-19,10000,1454,2789,-14,-130,-4,19,-167,34,-117,46,-2972,252,368,1568,898,770,869,740,-6169,-481,-791,5208,-14,-3,-2,-6172,-477,-718,5216,55,-72,0,16,13,1,0,0,-1295,0,0,8,52,29,4,2408,1920,2298,1810,0,0,0,0,2484,1956,2336,1841,0,0,0,0,1465,1245,1382,1218,0,0,0,0,1448,1233,1376,1203,0,0,0,0,-8,-7,-7,-6,0,0,0,0,1373,1471,-1505,23023540,1384,1465,-1484,1415,884,-1500,28,-143,67,32,-147,74,4,-59,1,-76,262,-285,-6102,-443,-721,5301,1373,1471,-1505,28,-143,67,-6169,-481,-791,5208,58,24,38,-124,-101,-1652,-3226,-4234,19575,0,8705,7,0,1,1,-0.035805196601372935,-0.22552340169041304,-1.4061429708834416,0,0,0,"","","",NaN,NaN,NaN,NaN
17816,23032666,-12,0,-19,10000,1454,2789,-57,-145,19,-108,-124,27,-13,32,-2754,-42,-308,-6354,901,774,871,754,-6171,-478,-788,5208,-16,-14,1,-6172,-477,-718,5216,55,-67,0,26,18,-4,0,0,-1295,0,0,5,73,55,-9,2419,1934,2304,1862,0,0,0,0,2480,1954,2333,1841,0,0,0,0,1464,1244,1381,1217,0,0,0,0,1462,1236,1364,1213,0,0,0,0,-8,-7,-6,-6,0,0,0,0,1374,1465,-1502,23023540,1384,1465,-1484,1415,884,-1500,28,-142,66,32,-147,74,4,-59,1,-76,262,-285,-6102,-443,-721,5301,1374,1465,-1502,28,-142,66,-6171,-478,-788,5208,58,24,38,-124,-101,-1652,-3226,-4234,19575,0,8705,7,0,1,1,-0.035856547642584696,-0.22451210580682904,-1.4060702494064508,0,0,0,"","","",NaN,NaN,NaN,NaN
17820,23034681,-12,0,-19,10000,1454,2789,-80,-112,31,-43,-114,44,-77,73,-2962,-1025,45,-716,898,762,871,752,-6171,-476,-788,5207,-28,-10,4,-6173,-474,-714,5216,57,-71,0,31,9,-7,0,0,-1291,0,0,6,103,34,-16,2408,1893,2304,1854,0,0,0,0,2476,1951,2331,1842,0,0,0,0,1462,1242,1380,1216,0,0,0,0,1453,1246,1376,1206,0,0,0,0,-8,-7,-5,-6,0,0,0,0,1375,1462,-1501,23023540,1384,1465,-1484,1415,884,-1500,28,-141,65,32,-147,74,4,-58,0,-76,260,-281,-6102,-443,-721,5301,1375,1462,-1501,28,-141,65,-6171,-476,-788,5207,58,24,38,-124,-101,-1652,-3226,-4234,19575,0,8705,7,0,1,1,-0.0362130375994197,-0.22417380587190233,-1.4057277130146815,0,0,0,"","","",NaN,NaN,NaN,NaN
17824,23036697,-12,0,-19,10000,1454,2789,-47,-147,20,-52,-169,-5,-54,-25,-2816,2167,-808,-6724,897,769,869,753,-6172,-474,-787,5207,-24,-15,5,-6174,-473,-712,5215,58,-71,0,24,17,-5,0,0,-1288,0,0,6,84,57,-11,2405,1917,2294,1859,0,0,0,0,2471,1948,2329,1843,0,0,0,0,1461,1241,1379,1215,0,0,0,0,1453,1230,1385,1213,0,0,0,0,-8,-5,-5,-6,0,0,0,0,1376,1460,-1500,23023540,1384,1465,-1484,1415,884,-1500,28,-140,65,32,-147,74,4,-58,0,-75,259,-279,-6102,-443,-721,5301,1376,1460,-1500,28,-140,65,-6172,-474,-787,5207,58,24,38,-124,-101,-1652,-3226,-4234,19575,0,8705,7,0,1,1,-0.03641584889805301,-0.22368318434891457,-1.405716510052007,0,0,0,"","","",NaN,NaN,NaN,NaN
17828,23038713,-12,0,-19,10000,1454,2789,-69,-86,14,-82,-39,51,26,76,-2906,-2324,1854,-2992,896,763,873,747,-6172,-473,-786,5207,-26,-10,1,-6175,-472,-710,5215,59,-72,0,29,3,-3,0,0,-1286,0,0,6,96,23,-3,2401,1895,2312,1836,0,0,0,0,2467,1946,2328,1843,0,0,0,0,1459,1240,1378,1214,0,0,0,0,1439,1233,1381,1206,0,0,0,0,-7,-6,-4,-5,0,0,0,0,1376,1457,-1499,23023540,1384,1465,-1484,1415,884,-1500,28,-140,64,32,-147,74,4,-58,0,-75,258,-277,-6102,-443,-721,5301,1376,1457,-1499,28,-140,64,-6172,-473,-786,5207,58,24,38,-124,-101,-1652,-3226,-4234,19575,0,8705,7,0,1,1,-0.036442945954398176,-0.2233298204016335,-1.405674750230213,0,0,0,"","","",NaN,NaN,NaN,NaN
17832,23040728,-12,0,-19,10000,1454,2789,-66,-116,18,-88,-184,-6,-112,31,-2786,1756,-3881,-6138,896,762,872,748,-6173,-471,-786,5206,-25,-5,4,-6175,-472,-709,5215,62,-72,0,29,10,-4,0,0,-1284,0,0,6,95,27,-7,2401,1892,2307,1842,0,0,0,0,2462,1942,2326,1843,0,0,0,0,1458,1239,1378,1213,0,0,0,0,1462,1230,1376,1206,0,0,0,0,-8,-5,-4,-4,0,0,0,0,1377,1454,-1497,23023540,1384,1465,-1484,1415,884,-1500,27,-139,63,32,-147,74,4,-57,0,-74,257,-275,-6102,-443,-721,5301,1377,1454,-1497,27,-139,63,-6173,-471,-786,5206,58,24,38,-124,-101,-1652,-3226,-4234,19575,0,8705,7,0,1,1,-0.03678483042974506,-0.22301624205507284,-1.4053589259656176,0,0,0,"","","",NaN,NaN,NaN,NaN
17836,23042744,-12,0,-19,10000,1454,2789,-86,-109,23,-102,-119,38,24,-34,-2792,-142,5406,-5379,894,760,872,749,-6173,-469,-785,5206,-28,-7,3,-6176,-470,-707,5214,62,-73,0,34,8,-5,0,0,-1281,0,0,6,108,26,-8,2393,1883,2308,1844,0,0,0,0,2458,1938,2325,1843,0,0,0,0,1456,1238,1377,1212,0,0,0,0,1439,1233,1381,1216,0,0,0,0,-8,-5,-3,-4,0,0,0,0,1377,1451,-1496,23023540,1384,1465,-1484,1415,884,-1500,27,-139,63,32,-147,74,4,-57,0,-74,256,-273,-6102,-443,-721,5301,1377,1451,-1496,27,-139,63,-6173,-469,-785,5206,58,24,38,-124,-101,-1652,-3226,-4234,19575,0,8705,7,0,1,1,-0.03700241396396444,-0.22250130498930862,-1.4053212446380459,0,0,0,"","","",NaN,NaN,NaN,NaN
17840,23044760,-25,0,-19,10000,1454,2789,-99,-144,23,-103,-129,19,-116,149,-2770,2244,-5790,-2822,888,759,868,753,-6174,-467,-784,5205,-32,-13,4,-6176,-470,-705,5214,66,-73,0,38,16,-5,0,0,-1279,0,0,6,122,51,-10,2372,1881,2294,1857,0,0,0,0,2453,1934,2323,1843,0,0,0,0,1454,1237,1376,1212,0,0,0,0,1439,1230,1381,1213,0,0,0,0,-8,-5,-3,-3,0,0,0,0,1378,1448,-1495,23023540,1384,1465,-1484,1415,884,-1500,27,-138,62,32,-147,74,4,-57,-1,-74,255,-271,-6102,-443,-721,5301,1378,1448,-1495,27,-138,62,-6174,-467,-784,5205,58,24,38,-124,-101,-1652,-3226,-4234,19575,0,8705,7,0,1,1,-0.03718114394024506,-0.22199628094145316,-1.4049598703575412,0,0,0,"","","",NaN,NaN,NaN,NaN
17844,23046775,-25,0,-19,10000,1454,2789,-86,-91,38,-26,-86,71,-36,-83,-2820,-259,5619,-2020,892,750,869,748,-6175,-465,-784,5205,-34,-4,5,-6177,-468,-703,5214,67,-74,0,35,4,-9,0,0,-1277,0,0,7,121,15,-18,2385,1849,2296,1841,0,0,0,0,2448,1930,2322,1843,0,0,0,0,1453,1236,1376,1211,0,0,0,0,1433,1236,1372,1203,0,0,0,0,-8,-6,-2,-2,0,0,0,0,1378,1446,-1493,23023540,1384,1465,-1484,1415,884,-1500,27,-137,61,32,-147,74,4,-56,-1,-74,254,-269,-6102,-443,-721,5301,1378,1446,-1493,27,-137,61,-6175,-465,-784,5205,58,24,38,-124,-101,-1652,-3226,-4234,19575,0,8705,7,0,1,1,-0.03754759441274719,-0.2216974764472899,-1.4049945745805048,0,0,0,"","","",NaN,NaN,NaN,NaN
17848,23048791,-25,0,-19,10000,1454,2789,-50,-93,48,-53,-94,44,-68,211,-2761,-1023,-4352,-267,896,749,863,746,-6175,-464,-784,5204,-22,-1,10,-6177,-467,-701,5214,69,-75,0,27,4,-11,0,0,-1275,0,0,7,87,9,-30,2403,1843,2274,1835,0,0,0,0,2445,1924,2319,1843,0,0,0,0,1451,1235,1376,1211,0,0,0,0,1444,1219,1372,1213,0,0,0,0,-9,-6,-2,-2,0,0,0,0,1379,1443,-1492,23023540,1384,1465,-1484,1415,884,-1500,27,-137,61,32,-147,74,4,-56,-1,-73,253,-267,-6102,-443,-721,5301,1379,1443,-1492,27,-137,61,-6175,-464,-784,5204,58,24,38,-124,-101,-1652,-3226,-4234,19575,0,8705,7,0,1,1,-0.037713731512363596,-0.22152151184632554,-1.4046482742874615,0,0,0,"","","",NaN,NaN,NaN,NaN
17852,23050807,-25,0,-19,10000,1459,1975,-70,-96,54,-89,-143,68,-123,-25,-2856,1671,4201,-1192,897,744,862,747,-6176,-462,-783,5204,-20,4,12,-6178,-466,-699,5213,70,-76,0,32,5,-12,0,0,-1273,0,0,7,91,1,-39,2405,1825,2267,1836,0,0,0,0,2443,1918,2316,1842,0,0,0,0,1449,1233,1375,1210,0,0,0,0,1433,1219,1369,1213,0,0,0,0,-9,-6,-2,-1,0,0,0,0,1379,1440,-1491,23023540,1384,1465,-1484,1415,884,-1500,27,-136,60,32,-147,74,4,-56,-1,-73,252,-265,-6102,-443,-721,5301,1379,1440,-1491,27,-136,60,-6176,-462,-783,5204,58,24,38,-124,-101,-1652,-3226,-4234,19575,0,8705,7,0,1,1,-0.03791702441276446,-0.2210311084028915,-1.4046374463829405,0,0,0,"","","",NaN,NaN,NaN,NaN
17856,23052822,-25,0,-19,10000,1459,1975,-73,-92,40,-83,-109,34,-11,152,-2794,-1625,-2750,599,896,743,862,745,-6177,-461,-783,5203,-17,6,12,-6179,-464,-697,5212,71,-78,0,33,3,-9,0,0,-1271,0,0,7,88,-4,-37,2402,1822,2268,1831,0,0,0,0,2440,1912,2313,1842,0,0,0,0,1447,1232,1375,1210,0,0,0,0,1429,1227,1369,1206,0,0,0,0,-9,-7,-2,-1,0,0,0,0,1380,1437,-1490,23023540,1384,1465,-1484,1415,884,-1500,26,-135,59,32,-147,74,4,-56,-1,-73,250,-263,-6102,-443,-721,5301,1380,1437,-1490,26,-135,59,-6177,-461,-783,5203,58,24,38,-124,-101,-1652,-3226,-4234,19575,0,8705,7,0,1,1,-0.03806889366757835,-0.2208795903543079,-1.4043179502901573,0,0,0,"","","",NaN,NaN,NaN,NaN
17860,23054837,-25,0,-19,10000,1459,1975,-35,-146,10,20,-180,-32,-118,-32,-2826,1694,1520,-5270,891,754,860,744,-6178,-459,-782,5202,-11,-2,8,-6180,-463,-695,5212,73,-78,0,25,16,-2,0,0,-1269,0,0,6,62,31,-16,2382,1864,2262,1827,0,0,0,0,2437,1908,2310,1841,0,0,0,0,1446,1231,1375,1210,0,0,0,0,1453,1216,1372,1210,0,0,0,0,-9,-7,-2,-1,0,0,0,0,1380,1435,-1489,23023540,1384,1465,-1484,1415,884,-1500,26,-135,59,32,-147,74,4,-55,-1,-72,249,-261,-6102,-443,-721,5301,1380,1435,-1489,26,-135,59,-6178,-459,-782,5202,58,24,38,-124,-101,-1652,-3226,-4234,19575,0,8705,7,0,1,1,-0.038248133299111045,-0.22037499497227325,-1.403957054041057,0,0,0,"","","",NaN,NaN,NaN,NaN
17864,23056853,-25,0,-19,10000,1459,1975,-47,-98,-14,-70,-41,-15,-43,112,-2892,278,-804,-769,886,753,862,733,-6178,-458,-781,5202,-3,-3,-3,-6180,-462,-694,5211,73,-79,0,28,4,3,0,0,-1267,0,0,8,53,13,5,2361,1859,2269,1787,0,0,0,0,2432,1905,2307,1838,0,0,0,0,1444,1229,1374,1210,0,0,0,0,1439,1210,1369,1213,0,0,0,0,-8,-9,-3,0,0,0,0,0,1381,1432,-1487,23023540,1384,1465,-1484,1415,884,-1500,26,-134,58,32,-147,74,4,-55,-1,-72,248,-260,-6102,-443,-721,5301,1381,1432,-1487,26,-134,58,-6178,-458,-781,5202,58,24,38,-124,-101,-1652,-3226,-4234,19575,0,8705,7,0,1,1,-0.0382754549822102,-0.22002186406258772,-1.4039156222769946,0,0,0,"","","",NaN,NaN,NaN,NaN
17868,23058870,-25,0,-19,10000,1459,1975,-39,-118,3,7,-118,16,-61,10,-2796,-418,78,-4707,888,754,862,737,-6178,-456,-780,5202,-2,-1,-6,-6180,-461,-691,5212,75,-80,0,26,9,-1,0,0,-1264,0,0,7,49,18,0,2369,1863,2268,1801,0,0,0,0,2428,1902,2304,1836,0,0,0,0,1443,1227,1373,1210,0,0,0,0,1433,1216,1376,1216,0,0,0,0,-7,-9,-3,0,0,0,0,0,1381,1429,-1486,23023540,1384,1465,-1484,1415,884,-1500,26,-133,57,32,-147,74,3,-55,-2,-72,247,-257,-6102,-443,-721,5301,1381,1429,-1486,26,-133,57,-6178,-456,-780,5202,58,24,38,-124,-101,-1652,-3226,-4234,19575,0,8705,7,0,1,1,-0.038493223745188536,-0.21950738057846417,-1.4038782626580522,0,0,0,"","","",NaN,NaN,NaN,NaN
17872,23060885,-25,0,-19,10000,1459,1975,-45,-116,27,-46,-161,60,-105,101,-2874,499,656,-953,888,748,856,736,-6179,-455,-779,5202,3,1,-4,-6181,-460,-690,5211,76,-81,0,28,8,-6,0,0,-1262,0,0,8,42,13,-14,2371,1839,2246,1798,0,0,0,0,2424,1899,2301,1833,0,0,0,0,1441,1225,1373,1210,0,0,0,0,1420,1203,1360,1213,0,0,0,0,-7,-9,-3,1,0,0,0,0,1382,1426,-1485,23023540,1384,1465,-1484,1415,884,-1500,26,-133,57,32,-147,74,3,-54,-2,-71,246,-255,-6102,-443,-721,5301,1382,1426,-1485,26,-133,57,-6179,-455,-779,5202,58,24,38,-124,-101,-1652,-3226,-4234,19575,0,8705,7,0,1,1,-0.038506425738977605,-0.21917848472402068,-1.403863733511281,0,0,0,"","","",NaN,NaN,NaN,NaN
17876,23062900,-25,0,-19,10000,1459,1975,-69,-162,36,-111,-171,24,-72,5,-2748,-197,-1265,-7523,887,749,851,748,-6179,-453,-778,5201,2,-11,1,-6181,-459,-687,5211,78,-81,0,34,19,-8,0,0,-1260,0,0,7,55,51,-29,2366,1846,2228,1839,0,0,0,0,2421,1895,2297,1833,0,0,0,0,1440,1223,1372,1210,0,0,0,0,1429,1216,1355,1216,0,0,0,0,-8,-11,-4,0,0,0,0,0,1383,1424,-1484,23023540,1384,1465,-1484,1415,884,-1500,26,-132,56,32,-147,74,3,-54,-2,-71,245,-253,-6102,-443,-721,5301,1383,1424,-1484,26,-132,56,-6179,-453,-778,5201,58,24,38,-124,-101,-1652,-3226,-4234,19575,0,8705,7,0,1,1,-0.03870009370172438,-0.2186500087137883,-1.4034763851350327,0,0,0,"","","",NaN,NaN,NaN,NaN
17880,23064916,-25,0,-19,10000,1459,1975,-109,-116,22,-111,-128,25,-48,50,-2852,591,3006,-948,881,741,856,743,-6180,-451,-778,5201,-8,-6,-1,-6182,-457,-686,5211,79,-82,0,43,8,-5,0,0,-1258,0,0,8,90,25,-20,2345,1815,2246,1821,0,0,0,0,2416,1890,2293,1832,0,0,0,0,1438,1221,1371,1210,0,0,0,0,1444,1203,1355,1203,0,0,0,0,-7,-10,-5,0,0,0,0,0,1383,1421,-1483,23023540,1384,1465,-1484,1415,884,-1500,25,-131,55,32,-147,74,3,-54,-2,-71,244,-251,-6102,-443,-721,5301,1383,1421,-1483,25,-131,55,-6180,-451,-778,5201,58,24,38,-124,-101,-1652,-3226,-4234,19575,0,8705,7,0,1,1,-0.039066971063278555,-0.21835148895825193,-1.403511290343547,0,0,0,"","","",NaN,NaN,NaN,NaN
17884,23066931,-25,0,-19,10000,1459,1975,-48,-147,7,-41,-170,-20,-85,5,-2714,-1521,-4406,-6566,882,749,853,742,-6181,-449,-777,5200,-2,-10,-3,-6182,-457,-683,5211,82,-83,0,30,15,-2,0,0,-1255,0,0,7,55,44,-13,2346,1842,2234,1818,0,0,0,0,2412,1886,2289,1831,0,0,0,0,1437,1219,1370,1210,0,0,0,0,1424,1203,1360,1213,0,0,0,0,-6,-10,-6,-1,0,0,0,0,1384,1418,-1482,23023540,1384,1465,-1484,1415,884,-1500,25,-131,55,32,-147,74,3,-54,-2,-70,243,-249,-6102,-443,-721,5301,1384,1418,-1482,25,-131,55,-6181,-449,-777,5200,58,24,38,-124,-101,-1652,-3226,-4234,19575,0,8705,7,0,1,1,-0.03924677243630788,-0.21784736103428232,-1.403150959094594,0,0,0,"","","",NaN,NaN,NaN,NaN
17888,23068947,-25,0,-19,10000,1459,1975,-109,-105,10,-154,-86,39,-57,-105,-2784,1377,6463,-1335,878,740,857,740,-6181,-447,-776,5200,-7,-6,-7,-6183,-455,-681,5210,83,-83,0,44,5,-2,0,0,-1253,0,0,8,90,20,-11,2332,1811,2250,1810,0,0,0,0,2407,1883,2287,1830,0,0,0,0,1436,1217,1369,1210,0,0,0,0,1415,1203,1360,1210,0,0,0,0,-6,-10,-6,-1,0,0,0,0,1384,1416,-1481,23023540,1384,1465,-1484,1415,884,-1500,25,-130,54,32,-147,74,3,-53,-2,-70,241,-247,-6102,-443,-721,5301,1384,1416,-1481,25,-130,54,-6181,-447,-776,5200,58,24,38,-124,-101,-1652,-3226,-4234,19575,0,8705,7,0,1,1,-0.03946462987897915,-0.2173331413563067,-1.4031138310561646,0,0,0,"","","",NaN,NaN,NaN,NaN
17892,23070963,-25,0,-19,10000,1440,2464,-127,-164,11,-132,-210,-17,-38,184,-2637,-673,-7180,-3877,874,742,856,749,-6182,-444,-776,5200,-17,-11,-4,-6183,-455,-678,5210,88,-84,0,49,18,-2,0,0,-1251,0,0,7,116,52,-15,2316,1818,2248,1844,0,0,0,0,2402,1878,2284,1830,0,0,0,0,1434,1215,1368,1210,0,0,0,0,1429,1197,1355,1213,0,0,0,0,-7,-11,-7,-1,0,0,0,0,1385,1413,-1480,23023540,1384,1465,-1484,1415,884,-1500,25,-130,53,32,-147,74,3,-53,-2,-69,240,-245,-6102,-443,-721,5301,1385,1413,-1480,25,-130,53,-6182,-444,-776,5200,58,24,38,-124,-101,-1652,-3226,-4234,19575,0,8705,7,0,1,1,-0.0400221206279601,-0.21687346817390576,-1.4031527799458137,0,0,0,"","","",NaN,NaN,NaN,NaN
17896,23072978,-25,0,-19,10000,1440,2464,-99,-147,-14,-65,-126,-7,-87,-143,-2776,608,5444,-2086,868,745,858,741,-6182,-442,-775,5200,-19,-15,-11,-6184,-453,-677,5210,89,-84,0,43,15,3,0,0,-1249,0,0,8,109,52,8,2291,1828,2252,1816,0,0,0,0,2395,1875,2282,1830,0,0,0,0,1433,1213,1366,1210,0,0,0,0,1429,1203,1352,1206,0,0,0,0,-8,-11,-7,-1,0,0,0,0,1385,1411,-1478,23023540,1384,1465,-1484,1415,884,-1500,25,-129,53,32,-147,74,3,-53,-3,-69,239,-243,-6102,-443,-721,5301,1385,1411,-1478,25,-129,53,-6182,-442,-775,5200,58,24,38,-124,-101,-1652,-3226,-4234,19575,0,8705,7,0,1,1,-0.040239930077364296,-0.21635934368621249,-1.4031156973651753,0,0,0,"","","",NaN,NaN,NaN,NaN
17900,23074994,-25,0,-19,10000,1440,2464,-87,-141,3,-120,-134,14,-21,209,-2710,-1846,-5505,-1218,870,742,855,740,-6182,-440,-774,5200,-12,-14,-11,-6184,-453,-674,5210,92,-84,0,41,13,-1,0,0,-1247,0,0,8,94,47,1,2299,1820,2240,1812,0,0,0,0,2388,1871,2279,1828,0,0,0,0,1431,1211,1365,1209,0,0,0,0,1429,1194,1352,1210,0,0,0,0,-8,-10,-8,-1,0,0,0,0,1386,1408,-1477,23023540,1384,1465,-1484,1415,884,-1500,24,-128,52,32,-147,74,3,-53,-3,-68,238,-242,-6102,-443,-721,5301,1386,1408,-1477,24,-128,52,-6182,-440,-774,5200,58,24,38,-124,-101,-1652,-3226,-4234,19575,0,8705,7,0,1,1,-0.04045770695231518,-0.21584526203517637,-1.4030786446496333,0,0,0,"","","",NaN,NaN,NaN,NaN
17904,23077010,-25,0,-19,10000,1440,2464,-83,-83,13,-57,-95,22,-123,-88,-2800,2124,2412,-2034,875,733,857,735,-6183,-438,-774,5199,-13,0,-9,-6184,-452,-672,5210,94,-85,0,41,0,-3,0,0,-1245,0,0,8,93,0,-8,2318,1785,2249,1794,0,0,0,0,2384,1867,2278,1827,0,0,0,0,1430,1209,1363,1209,0,0,0,0,1411,1188,1348,1210,0,0,0,0,-7,-10,-7,-1,0,0,0,0,1386,1405,-1476,23023540,1384,1465,-1484,1415,884,-1500,24,-128,52,32,-147,74,3,-52,-3,-68,237,-240,-6102,-443,-721,5301,1386,1405,-1476,24,-128,52,-6183,-438,-774,5199,58,24,38,-124,-101,-1652,-3226,-4234,19575,0,8705,7,0,1,1,-0.040800914757456314,-0.21553328970894467,-1.402763749166489,0,0,0,"","","",NaN,NaN,NaN,NaN
17908,23079025,-25,0,-19,10000,1440,2464,-52,-123,10,-36,-138,-2,-26,52,-2780,-2848,-689,-2,873,735,850,733,-6185,-436,-773,5197,-4,-1,-7,-6185,-450,-670,5210,96,-85,0,34,9,-2,0,0,-1244,0,0,9,66,17,-8,2311,1792,2223,1786,0,0,0,0,2379,1861,2274,1824,0,0,0,0,1428,1207,1362,1209,0,0,0,0,1415,1191,1352,1203,0,0,0,0,-8,-9,-8,-1,0,0,0,0,1388,1401,-1471,23075190,1398,1393,-1450,1415,884,-1500,24,-128,52,26,-138,63,3,-52,-3,-68,236,-238,-6110,-444,-714,5293,1388,1401,-1471,24,-128,52,-6185,-436,-773,5197,58,24,38,-131,-104,-1685,-3226,-4234,19575,0,8705,7,0,1,1,-0.04094382011138256,-0.21504022741154474,-1.4020811948109884,0,0,0,"","","",NaN,NaN,NaN,NaN
17912,23081041,-25,0,-19,10000,1440,2464,-47,-136,7,-35,-150,10,-150,-104,-2726,687,-1034,-9952,874,741,852,735,-6185,-436,-773,5197,3,-3,-7,-6187,-452,-672,5207,95,-83,0,33,12,-2,0,0,-1247,0,0,7,53,26,-3,2316,1814,2229,1794,0,0,0,0,2375,1858,2272,1822,0,0,0,0,1427,1205,1360,1209,0,0,0,0,1415,1200,1343,1203,0,0,0,0,-9,-9,-7,-1,0,0,0,0,1388,1401,-1471,23075190,1398,1393,-1450,1415,884,-1500,24,-128,52,26,-138,63,3,-52,-4,-68,238,-241,-6110,-444,-714,5293,1388,1401,-1471,24,-128,52,-6185,-436,-773,5197,58,24,38,-131,-104,-1685,-3226,-4234,19575,0,8705,7,0,1,1,-0.04094382011138256,-0.21504022741154474,-1.4020811948109884,0,0,0,"","","",NaN,NaN,NaN,NaN
